combatMissionID,combatant,timestampMissionStart,missionProfile,subFunc,idealQuantity,minQuantity,numAvailable,fullMissionCredit
589,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
590,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
590,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
590,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
591,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
591,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
591,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
592,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
593,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
593,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
593,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
594,Blue,1270800.0,airToGroundAttack,AerialAttackGround,8,4,21,0.8571428571428571
594,Blue,1270800.0,airToGroundAttack,AerialAttackAir,4,2,19,0.8571428571428571
594,Blue,1270800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
595,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
595,Red,0.0,airToAirAttack,AerialReconAir,2,0,4,0.0
596,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
597,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
597,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
597,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
598,Red,1270800.0,airToGroundAttack,AerialAttackGround,8,4,17,0.8571428571428571
598,Red,1270800.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
598,Red,1270800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
600,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
601,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
601,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
601,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
602,Blue,1274400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
602,Blue,1274400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
602,Blue,1274400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
603,Red,1278840.0,airToAirAttack,AerialAttackAir,8,4,18,0.8
603,Red,1278840.0,airToAirAttack,AerialReconAir,2,0,0,0.8
604,Blue,1274400.0,airToGroundBomb,AerialBomb,2,1,11,1.0
605,Red,1295160.0,airToAirAttack,AerialAttackAir,8,4,14,1.0
605,Red,1295160.0,airToAirAttack,AerialReconAir,2,0,7,1.0
606,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
606,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
606,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
607,Red,1274400.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
607,Red,1274400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
607,Red,1274400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
608,Blue,1299720.0,airToAirAttack,AerialAttackAir,8,4,16,1.0
608,Blue,1299720.0,airToAirAttack,AerialReconAir,2,0,7,1.0
609,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
610,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
610,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
610,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
611,Blue,1278000.0,airToGroundAttack,AerialAttackGround,8,4,14,0.8571428571428571
611,Blue,1278000.0,airToGroundAttack,AerialAttackAir,4,2,18,0.8571428571428571
611,Blue,1278000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
612,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
612,Red,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
613,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
614,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
614,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
614,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
615,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,18,0.0
615,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
615,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
616,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
617,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
617,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
617,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
618,Blue,1281600.0,airToGroundAttack,AerialAttackGround,8,4,36,0.8571428571428571
618,Blue,1281600.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
618,Blue,1281600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
619,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
619,Red,0.0,airToAirAttack,AerialReconAir,2,0,4,0.0
620,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
621,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
621,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
621,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
622,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
622,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
622,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
623,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
624,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
624,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
624,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
625,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,36,0.0
625,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
625,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
626,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
627,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
627,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
627,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
628,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
628,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
628,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
629,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
630,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
630,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
630,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
631,Blue,1288800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
631,Blue,1288800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
631,Blue,1288800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
632,Red,1299780.0,airToAirAttack,AerialAttackAir,8,4,18,1.0
632,Red,1299780.0,airToAirAttack,AerialReconAir,2,0,4,1.0
633,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
634,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
634,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
634,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
635,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
635,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
635,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
636,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
637,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
637,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
637,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
638,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,36,0.0
638,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
638,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
639,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
640,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
640,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
640,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
641,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
641,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
641,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
642,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
643,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
643,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
643,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
644,Blue,1296000.0,airToGroundAttack,AerialAttackGround,8,4,36,0.8571428571428571
644,Blue,1296000.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
644,Blue,1296000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
645,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
645,Red,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
646,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
647,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
647,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
647,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
648,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
648,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
648,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
649,Red,1296000.0,airToGroundBomb,AerialBomb,2,1,12,1.0
650,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
650,Blue,0.0,airToAirAttack,AerialReconAir,2,0,5,0.0
651,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
651,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
651,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
654,Blue,1299600.0,airToGroundAttack,AerialAttackGround,8,4,32,0.8571428571428571
654,Blue,1299600.0,airToGroundAttack,AerialAttackAir,4,2,19,0.8571428571428571
654,Blue,1299600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
655,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
655,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
656,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
657,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
657,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
657,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
660,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
660,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
660,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
661,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
662,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
662,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
662,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
664,Red,1299600.0,seaToGroundAttack,MarineAttackLarge,2,1,4,1.0
664,Red,1299600.0,seaToGroundAttack,MarineAttackSmall,2,1,2,1.0
664,Red,1299600.0,seaToGroundAttack,AerialReconMarine,2,0,3,1.0
665,Blue,1303200.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
665,Blue,1303200.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
665,Blue,1303200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
666,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
666,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
667,Blue,1303200.0,airToGroundBomb,AerialBomb,2,1,11,1.0
668,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
668,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
669,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
669,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
669,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
670,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
670,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
670,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
671,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
672,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
672,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
672,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
675,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
675,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
675,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
676,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
677,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
677,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
677,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
678,Red,1306800.0,airToGroundAttack,AerialAttackGround,8,4,14,0.8571428571428571
678,Red,1306800.0,airToGroundAttack,AerialAttackAir,4,2,15,0.8571428571428571
678,Red,1306800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
679,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
679,Blue,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
680,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
681,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
681,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
681,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
682,Blue,1310400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
682,Blue,1310400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
682,Blue,1310400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
683,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
683,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
684,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
685,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
685,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
685,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
686,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,19,0.0
686,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
686,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
687,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
688,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
688,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
688,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
689,Blue,1314000.0,airToGroundAttack,AerialAttackGround,8,4,17,0.8571428571428571
689,Blue,1314000.0,airToGroundAttack,AerialAttackAir,4,2,15,0.8571428571428571
689,Blue,1314000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
690,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
690,Red,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
691,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
692,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
692,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
692,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
693,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
693,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
693,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
694,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
695,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
695,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
695,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
696,Blue,1317600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
696,Blue,1317600.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
696,Blue,1317600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
697,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
697,Red,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
698,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
699,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
699,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
699,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
700,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
700,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
700,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
701,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
702,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
702,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
702,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
703,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
703,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,19,0.0
703,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
704,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
705,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
705,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
705,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
706,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
706,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
706,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
707,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
708,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
708,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
708,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
709,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
709,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,19,0.0
709,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
710,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
711,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
711,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
711,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
712,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
712,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
712,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
713,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
714,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
714,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
714,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
715,Blue,1328400.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
715,Blue,1328400.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
715,Blue,1328400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
716,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
716,Red,0.0,airToAirAttack,AerialReconAir,2,0,6,0.0
717,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
718,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
718,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
718,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
719,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
719,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
719,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
720,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
721,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
721,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
721,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
722,Blue,1332000.0,airToGroundAttack,AerialAttackGround,8,4,21,0.8571428571428571
722,Blue,1332000.0,airToGroundAttack,AerialAttackAir,4,2,19,0.8571428571428571
722,Blue,1332000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
723,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
723,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
724,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
725,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
725,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
725,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
726,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
726,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
726,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
727,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
728,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
728,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
728,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
729,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
729,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,10,0.0
729,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
730,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
731,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
731,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
731,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
732,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
732,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
732,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
733,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
734,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
734,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
734,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
735,Blue,1339200.0,airToGroundAttack,AerialAttackGround,8,4,15,0.8571428571428571
735,Blue,1339200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
735,Blue,1339200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
736,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
736,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
737,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
738,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
738,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
738,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
739,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
739,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
739,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
740,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
741,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
741,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
741,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
742,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
742,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
742,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
743,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
744,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
744,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
744,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
745,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
745,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
745,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
746,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
747,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
747,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
747,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
748,Blue,0.0,groundToGroundIndirect,GroundAttack,3,1,3,0.0
748,Blue,0.0,groundToGroundIndirect,RifleCompany,3,1,0,0.0
748,Blue,0.0,groundToGroundIndirect,GroundAttackMissile,3,1,5,0.0
751,Red,1344600.0,seaToGroundAttack,MarineAttackLarge,2,1,4,1.0
751,Red,1344600.0,seaToGroundAttack,MarineAttackSmall,2,1,2,1.0
751,Red,1344600.0,seaToGroundAttack,AerialReconMarine,2,0,3,1.0
752,Blue,1346400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
752,Blue,1346400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
752,Blue,1346400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
753,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
753,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
754,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
755,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
755,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
755,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
756,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
756,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
756,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
757,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
758,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
