day,baseID,landLabel,location,team,forces,isPort,isShip,baseStatus,baseInventoryActual,baseInventoryBroker,fuelOutbound,fuelInboundPipeline,pipeline,pipelineStatus,reorderPoint,reorderQuantity,vehicleAirCount,vehicleGroundCount,vehicleSeaCount
"0","1602","A_China","(-60.3580041642504, 8.23797003777473)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","268491.7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","20","238","2"
"0","1607","A_China","(-51.62239925108352, 0.3586559924450512)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","94579.43","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","497","1"
"0","1616","A_China","(-79.48042249114881, 11.655037345467036)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","36703.773","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","21","176","6"
"0","1621","A_China","(-84.66118372108106, 22.527440333104394)","Red","[Marine_Corps, Navy]","Y","N","Normal","1650620.4","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","3","75","0"
"0","1628","A_China","(-86.98739350926321, 24.349019144917577)","Red","[Army, Navy, Marine_Corps, Air_Force]","Y","N","Normal","211320.02","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","26","295","0"
"0","1633","A_China","(-76.83987307906544, 11.062532194368117)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","934640.1","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","50","72","0"
"0","1644","A_China","(-69.71255608289586, 3.1155455872252844)","Red","[Air_Force, Army]","N","N","Normal","2498964.2","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","33","164","0"
"0","1651","A_China","(-93.38223056665018, 12.077958826829814)","Red","[Air_Force, Army]","N","N","Normal","736184.75","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","25","191","0"
"0","1656","A_China","(-96.24360043377095, -0.028370450437051886)","Red","[Air_Force]","N","N","Normal","120543.28","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","34","0","0"
"0","1659","A_China","(-101.39037648224065, 15.938090791869541)","Red","[Air_Force, Army]","N","N","Normal","839985.75","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","23","123","0"
"0","1665","A_China","(-63.80873324189659, -7.16939603365384)","Red","[Air_Force, Army]","N","N","Normal","411511.94","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","12","347","0"
"0","1670","A_China","(-97.4611140253248, 21.52521706690864)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","62056.625","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","45","310","0"
"0","1673","A_China","(-60.24897805546679, 1.4578167856868163)","Red","[Air_Force, Army]","N","N","Normal","490142.3","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","38","108","0"
"0","1680","A_China","(-66.35928214261591, 4.260696769886323)","Red","[Air_Force, Army]","N","N","Normal","1820331.5","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","45","228","0"
"0","1685","A_China","(-92.92242183128414, 19.83627973958677)","Red","[Air_Force, Army]","N","N","Normal","1095900.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","46","151","0"
"0","1690","A_China","(-60.352711507210486, -5.501925096062294)","Red","[Army, Air_Force]","N","N","Normal","32951.562","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","31","180","0"
"0","1694","A_China","(-55.55731127106796, -8.365535703672805)","Red","[Air_Force]","N","N","Normal","131852.94","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","25","0","0"
"0","1700","A_China","(-86.38464164086511, 20.47450425992723)","Red","[Air_Force]","N","N","Normal","104177.164","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","38","0","0"
"0","1705","A_China","(-89.013243077036, 0.6298331572278073)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","473579.3","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","25","128","0"
"0","1723","A_China","(-99.5111672538024, 6.113820579046731)","Red","[Air_Force, Army]","N","N","Normal","126627.49","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","20","381","0"
"0","1728","A_China","(-96.83001532975689, -1.3557062345574593)","Red","[Army, Air_Force]","N","N","Normal","1.9362118E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","29","221","0"
"0","1743","A_China","(-88.4470362047067, 14.770127719313521)","Red","[Air_Force, Marine_Corps]","N","N","Normal","1.0824404E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","27","44","0"
"0","1762","A_China","(-86.7538117673721, 19.829136645520293)","Red","[Air_Force]","N","N","Normal","655745.3","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","28","0","0"
"0","1767","A_China","(-79.99832371276402, -10.286669385302204)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","92825.836","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","29","157","0"
"0","1779","A_China","(-74.34259364484812, -0.2021944835571361)","Red","[Air_Force, Army]","N","N","Normal","6578526.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","27","188","0"
"0","1795","A_China","(-70.95195124435955, -3.757170858132426)","Red","[Air_Force]","N","N","Normal","515999.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","54","0","0"
"0","1798","A_China","(-90.60747534531056, 22.23205716025329)","Red","[Air_Force, Army]","N","N","Normal","414829.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","58","172","0"
"0","1804","A_China","(-96.91084804629664, -2.6325416404770863)","Red","[Air_Force]","N","N","Normal","99735.94","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","45","0","0"
"0","1807","A_China","(-93.95214891524527, 18.289902784024903)","Red","[Air_Force]","N","N","Normal","582015.94","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","34","0","0"
"0","1812","A_China","(-95.07300885281558, 24.442886026107217)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","666659.9","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","26","297","0"
"0","1826","A_China","(-64.42261561851423, 3.467730511675825)","Red","[Air_Force, Marine_Corps]","N","N","Normal","1.3001294E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","40","7","0"
"0","1841","A_China","(-101.53600566032496, 0.8509267709714976)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","573720.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","45","261","0"
"0","1864","A_China","(-97.74572595653238, 19.359359159506468)","Red","[Air_Force, Army]","N","N","Normal","6198722.5","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","17","139","0"
"0","1880","A_China","(-85.62949354665182, 17.795469179258234)","Red","[Air_Force, Army]","N","N","Normal","1697237.2","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","27","117","0"
"0","1885","A_China","(-86.75797225994995, -5.481584821428569)","Red","[Air_Force, Army]","N","N","Normal","675192.3","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","27","178","0"
"0","1892","A_China","(-57.39381209177756, -13.468717805631869)","Red","[Air_Force]","N","N","Normal","595808.7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","21","0","0"
"0","1899","A_China","(-56.93202953317666, -3.946498325892861)","Red","[Air_Force, Army]","N","N","Normal","197606.39","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","195","0"
"0","1905","A_China","(-98.60824344650378, 19.150036486950555)","Red","[Army, Air_Force]","N","N","Normal","49330.773","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","19","442","0"
"0","1910","A_China","(-68.1882852082316, -11.655691964285722)","Red","[Air_Force]","N","N","Normal","128962.04","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","24","0","0"
"0","1915","A_China","(-51.52265181487303, -8.834531679258234)","Red","[Army, Air_Force]","N","N","Normal","332893.16","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","48","184","0"
"0","1921","A_China","(-63.03793321175681, -9.981423849587912)","Red","[Air_Force]","N","N","Normal","560058.9","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","31","0","0"
"0","1926","A_China","(-77.57102522013491, -10.805851862980774)","Red","[Army, Air_Force]","N","N","Normal","36448.16","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","28","117","0"
"0","1931","A_China","(-102.65075955881292, 23.638331691159735)","Red","[Air_Force, Army]","N","N","Normal","385282.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","47","176","0"
"0","1935","A_China","(-88.47055719501587, 12.083469265109898)","Red","[Army, Air_Force]","N","N","Normal","2.454891E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","42","140","0"
"0","1952","A_China","(-104.0947031393848, 21.526385427658937)","Red","[Army, Air_Force]","N","N","Normal","2.6791906E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","19","240","0"
"0","1976","A_China","(-81.34282172315652, -5.196047604739007)","Red","[Air_Force, Marine_Corps]","N","N","Normal","1.4914386E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","23","58","0"
"0","1993","A_China","(-46.00215957783175, -6.132141357102299)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","1594474.5","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","674","0"
"0","2016","A_China","(-82.7304227295965, 8.09375)","Red","[Air_Force]","N","N","Normal","666173.75","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","26","0","0"
"0","2022","A_China","(-71.1317788292791, -11.937703897664846)","Red","[Air_Force, Army]","N","N","Normal","629418.1","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","170","0"
"0","2025","A_China","(-60.62108588122635, -13.697072458791212)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","18117.277","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","23","145","0"
"0","2029","A_China","(-72.71141725674521, 5.99285285027473)","Red","[Air_Force, Army]","N","N","Normal","877483.06","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","27","139","0"
"0","2034","A_China","(-82.31733357305275, 11.358495020604394)","Red","[Air_Force]","N","N","Normal","520494.47","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","24","0","0"
"0","2039","A_China","(-100.64731453062049, 17.213663289835168)","Red","[Army, Air_Force]","N","N","Normal","1.802468E7","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","24","212","0"
"0","2054","A_China","(-54.65040350117506, -11.530241243131869)","Red","[Air_Force]","N","N","Normal","113251.055","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","33","0","0"
"0","2058","A_China","(-96.77174142160604, 4.896076579670321)","Red","[Air_Force, Army]","N","N","Normal","711410.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","49","158","0"
"0","2069","A_China","(-100.29363282680686, 24.26119290865384)","Red","[Air_Force]","N","N","Normal","807798.5","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","21","0","0"
"0","2078","A_China","(-85.32115207430411, 10.316706730769226)","Red","[Air_Force, Army]","N","N","Normal","608042.8","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","51","188","0"
"0","2082","A_China","(-69.13875080118423, 7.166047819368131)","Red","[Air_Force, Army]","N","N","Normal","1010953.8","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","44","146","0"
"0","2090","A_China","(-104.46071717433769, 23.72044557005495)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","663894.5","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","30","279","0"
"0","2123","A_China","(-108.86663310912893, 10.276635473901095)","Red","[Air_Force]","N","N","Normal","783077.2","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","52","0","0"
"0","2130","A_China","(-107.929290484602, 7.970767513736263)","Red","[Air_Force, Army]","N","N","Normal","1739103.2","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","57","138","0"
"0","2133","A_China","(-71.70683953806007, -0.9598697201236206)","Red","[Air_Force]","N","N","Normal","579293.06","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","0","0"
"0","2138","A_China","(-95.41089066887437, 1.0658160199175768)","Red","[Air_Force, Army]","N","N","Normal","935889.75","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","16","122","0"
"0","2145","A_China","(-45.21854088137894, -7.272144359546701)","Red","[Air_Force, Army]","N","N","Normal","497004.5","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","19","148","0"
"0","2148","A_China","(-57.130429930716645, -0.3155638307005546)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","330835.6","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","19","118","0"
"0","2158","A_China","(-57.297519762544255, -3.4832535628434016)","Red","[Air_Force, Army]","N","N","Normal","1252757.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","28","49","0"
"0","2166","A_China","(-95.33631615492614, 3.355350703983504)","Red","[Army, Air_Force]","N","N","Normal","2.2496632E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","18","117","0"
"0","2181","A_China","(-106.35715779418722, 7.910714285714278)","Red","[Air_Force]","N","N","Normal","516519.16","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","24","0","0"
"0","2185","A_China","(-107.70022869517611, 8.995042067307693)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","500369.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","29","124","0"
"0","2202","A_China","(-54.05979279446176, 2.665461779530389)","Red","[Air_Force, Army]","N","N","Normal","746928.56","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","20","112","0"
"0","2209","A_China","(-77.81320461291357, 7.026259872939548)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","18661.281","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","23","128","0"
"0","2212","A_China","(-49.19884557937064, -6.333630236950555)","Red","[Air_Force, Army]","N","N","Normal","647554.9","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","28","434","0"
"0","2221","A_China","(-62.529098963420225, -12.77667839972527)","Red","[Army, Air_Force]","N","N","Normal","43118.867","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","51","155","0"
"0","2226","A_China","(-94.74435546636553, 1.0166981456043942)","Red","[Air_Force, Marine_Corps]","N","N","Normal","1.7889044E7","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","31","17","0"
"0","2248","A_China","(-57.68913789715846, -1.3412281078296644)","Red","[Army, Air_Force]","N","N","Normal","51644.3","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","58","130","0"
"0","2254","A_China","(-98.22259663807839, 14.91051038804946)","Red","[Air_Force, Army]","N","N","Normal","435011.06","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","54","88","0"
"0","2259","A_China","(-93.1623564068032, 2.420254550137358)","Red","[Air_Force]","N","N","Normal","479131.56","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","23","0","0"
"0","2262","A_China","(-59.46640415166037, -2.015844994848905)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","447045.6","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","23","165","0"
"0","2272","A_China","(-76.61653611006089, 10.52233395713128)","Red","[Air_Force]","N","N","Normal","318357.9","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","33","0","0"
"0","101191","D_Korea","(-39.96101379394531, -9.935514450073242)","Blue","[Army]","N","N","FOB","0.0","Unknown","0.0","0.0","Y","Operational","Unknown","Unknown","0","0","0"
"0","101201","D_Korea","(-42.102046966552734, -11.224141120910645)","Blue","[Army]","N","N","FOB","0.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","0","0","0"
"0","101205","D_Korea","(-42.84074401855469, -9.857926368713379)","Blue","[Army]","N","N","FOB","0.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","0","0","0"
"0","101209","D_Korea","(-43.29648208618164, -6.749720573425293)","Blue","[Army]","N","N","FOB","0.0","Unknown","0.0","0.0","N","N/A","Unknown","Unknown","0","0","0"
"1","301","WO_West_Blue","(122.76089515169087, -17.221529447115387)","Blue","[Army, Navy]","Y","N","Normal","0.0","0.0","99728.55","5.9606876","Y","Operational","Unknown","Unknown","0","799","6"
"1","306","WO_West_Blue","(67.87244336390552, -49.31776109632555)","Blue","[Marine_Corps, Navy]","Y","N","Normal","666277.5","646236.5","863.0527","5.9606876","Y","Operational","Unknown","Unknown","0","0","0"
"1","313","K_Philippines","(-61.110670247832985, 36.63238324175825)","Blue","[Marine_Corps, Navy]","Y","N","Normal","2448990.0","2274806.0","255269.1","0.0","N","N/A","Unknown","Unknown","34","0","3"
"1","325","WO_West_Blue","(51.49190994689292, -25.487154447115387)","Blue","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","3.1337358E7","3.153751E7","37983.06","0.0","N","N/A","Unknown","Unknown","0","0","0"
"1","352","WO_West_Blue","(64.85615643312784, 0.4673119848901024)","Blue","[Navy, Air_Force, Marine_Corps]","Y","N","Normal","1.8769736E7","1.843137E7","1.1524049E7","0.0","N","N/A","Unknown","Unknown","137","180","7"
"1","369","WO_West_Blue","(120.75757691368574, -13.634776356456044)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","3947374.8","4114103.2","437335.62","5.9606876","Y","Operational","Unknown","Unknown","52","553","2"
"1","383","J_Kwaj","(-15.434316961833105, 12.802423162774716)","Blue","[Army, Air_Force, Navy]","Y","N","Normal","10270.779","10960.633","10.285542","0.0","N","N/A","Unknown","Unknown","26","0","0"
"1","386","WO_West_Blue","(77.29387628189477, 2.775186727335168)","Blue","[Army, Navy]","Y","N","Normal","0.0","0.0","51473.367","0.0","N","N/A","Unknown","Unknown","12","374","8"
"1","389","F_Okinawa","(-33.08136168889635, 27.68437714629121)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","2.13724288E8","1.97389808E8","426931.0","0.0","N","N/A","Unknown","Unknown","82","1074","8"
"1","399","WO_West_Blue","(72.68004231015749, 0.9150283310439562)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","9314.285","9401.271","652787.4","0.0","N","N/A","Unknown","Unknown","40","658","1"
"1","409","WO_West_Blue","(66.35936403140641, 2.6621415693681456)","Blue","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","0.0","0.0","40931.902","0.0","N","N/A","Unknown","Unknown","134","321","1"
"1","414","WO_West_Blue","(117.19834460078135, 2.744848901098905)","Blue","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","7912683.5","7240007.0","422018.97","0.0","N","N/A","Unknown","Unknown","23","60","1"
"1","423","WO_West_Blue","(63.586286587413014, 2.9232593578296786)","Blue","[Air_Force, Army, Navy]","Y","N","Normal","1511909.9","1602823.1","1219860.1","0.0","N","N/A","Unknown","Unknown","149","343","6"
