combatMissionId,cuvgId,team,timestampMissionStart,locationStart,startBaseID,locationTarget,timestampMissionEnd,locationEndPlan,locationEndActual,endBaseId,domain,missionProfile,forces,cuvgFunctions,milesPlan,fuelConsumedPlan,milesActual,fuelConsumedActual,winTeam,blueDamaged,redDamaged
"464","4962","Red","1220400.0","(-54.65040350117506, -11.530241243131869)","2054","(-35.410693696897994, -8.371301915011259)","1280640.0","(-54.65040350117506, -11.530241243131869)","(-54.65040350117506, -11.530241243131869)","2054","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","2654.1436","25214.363","2654.1436","25214.363","Red","1","0"
"464","5313","Red","1220400.0","(-92.32390817188835, 26.666101476648365)","1415","(-35.410693696897994, -8.371301915011259)","1280640.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","9028.186","188087.23","9028.186","188087.23","Red","1","0"
"520","1889","Blue","1242000.0","(-34.902427673339844, 27.047218322753906)","1350","(-66.35928214261591, 4.260696769886323)","1281660.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","5207.332","97637.484","5207.332","97637.484","Blue","0","1"
"520","2030","Blue","1242000.0","(-61.11067199707031, 36.632381439208984)","313","(-66.35928214261591, 4.260696769886323)","1281660.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","4522.974","131920.11","4522.974","131920.11","Blue","0","1"
"570","4911","Red","1270860.0","(-95.07300567626953, 24.442886352539062)","1812","(-95.07300885281558, 24.442886026107217)","1281840.0","(-95.07300885281558, 24.442886026107217)","(-95.07300885281558, 24.442886026107217)","1812","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","0.0","0.0","0.0","0.0","Red","1","0"
"539","1240","Blue","1249200.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-82.7304227295965, 8.09375)","1282740.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4995.7812","111017.36","4995.7812","111017.36","Blue","0","1"
"490","2064","Blue","1231200.0","(-72.79486846923828, 53.50567626953125)","1152","(-88.47055719501587, 12.083469265109898)","1283280.0","(-72.79486560134599, 53.50567694024727)","(-72.79486560134599, 53.50567694024727)","1152","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","5978.477","124923.39","5978.477","124923.39","Red","1","0"
"490","1887","Blue","1231200.0","(-33.08135986328125, 27.684377670288086)","389","(-88.47055719501587, 12.083469265109898)","1283280.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","7449.2046","100874.67","7449.2046","100874.67","Red","1","0"
"438","4996","Red","1213200.0","(-107.70022869517611, 8.995042067307693)","2185","(-33.082252291005375, -11.251829713255503)","1290120.0","(-107.70022869517611, 8.995042067307693)","(-107.70022869517611, 8.995042067307693)","2185","Air","airToGroundAttack","Air_Force","[AerialReconGround]","10628.553","1239998.0","10628.553","1239998.0","Red","1","0"
"438","4935","Red","1213200.0","(-63.03793321175681, -9.981423849587912)","1921","(-33.082252291005375, -11.251829713255503)","1290120.0","(-63.03793321175681, -9.981423849587912)","(-63.03793321175681, -9.981423849587912)","1921","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","4070.9204","135697.38","4070.9204","135697.38","Red","1","0"
"438","4948","Red","1213200.0","(-46.00215957783175, -6.132141357102299)","1993","(-33.082252291005375, -11.251829713255503)","1290120.0","(-46.00215957783175, -6.132141357102299)","(-46.00215957783175, -6.132141357102299)","1993","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","1900.7073","13304.951","1900.7073","13304.951","Red","1","0"
"466","5139","Red","1220400.0","(-57.39381209177756, -13.468717805631869)","1892","(2.8441269397735596, -2.1671080589294434)","1290900.0","(-57.39381209177756, -13.468717805631869)","(-57.39381209177756, -13.468717805631869)","1892","Air","airToGroundBomb","Air_Force","[AerialBomb]","8413.349","673067.9","8413.349","673067.9","Red","1","0"
"569","1309","Blue","1260000.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-95.07300885281558, 24.442886026107217)","1292640.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4777.1924","106159.83","4777.1924","106159.83","Red","1","0"
"497","5124","Red","1231200.0","(-95.07300885281558, 24.442886026107217)","1812","(-34.792728424072266, 27.537843704223633)","1294980.0","(-95.07300885281558, 24.442886026107217)","(-95.07300885281558, 24.442886026107217)","1812","Air","airToGroundBomb","Air_Force","[AerialBomb]","7448.746","297949.84","7448.746","297949.84","Red","1","0"
"547","2010","Blue","1252800.0","(-15.434316635131836, 12.802423477172852)","383","(-55.52961730957031, -0.8217096924781799)","1295400.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","5754.208","101897.445","5754.208","101897.445","Red","1","0"
"547","1920","Blue","1252800.0","(-30.24069595336914, 39.06021499633789)","803","(-55.52961730957031, -0.8217096924781799)","1295400.0","(-30.240695055930303, 39.06021419986263)","(-30.240695055930303, 39.06021419986263)","803","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6296.199","178548.9","6296.199","178548.9","Red","1","0"
"460","2023","Blue","1220400.0","(3.2048370838165283, -2.317699432373047)","1154","(-63.81037139892578, 2.812713623046875)","1297740.0","(3.2048370543889746, -2.317699390453299)","(3.2048370543889746, -2.317699390453299)","1154","Air","airToGroundBomb","Air_Force","[AerialBomb]","9374.555","515600.5","9374.555","515600.5","Blue","0","1"
"559","1283","Blue","1256400.0","(-49.599552154541016, 7.2935590744018555)","545","(-97.92199696599164, 28.294825291895606)","1298580.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6928.5205","184760.53","6928.5205","184760.53","Blue","0","1"
"559","2062","Blue","1256400.0","(-72.79486846923828, 53.50567626953125)","1152","(-97.92199696599164, 28.294825291895606)","1298580.0","(-72.79486560134599, 53.50567694024727)","(-72.79486560134599, 53.50567694024727)","1152","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","4314.348","103029.195","4314.348","103029.195","Blue","0","1"
"507","5122","Red","1234800.0","(-93.95214891524527, 18.289902784024903)","1807","(-35.24296569824219, 29.964372634887695)","1298940.0","(-93.95214891524527, 18.289902784024903)","(-93.95214891524527, 18.289902784024903)","1807","Air","airToGroundBomb","Air_Force","[AerialBomb]","7503.81","375190.5","7503.81","375190.5","Red","1","0"
"603","4838","Red","1278840.0","(-70.7408676147461, 7.846368312835693)","1580","(-51.52265181487303, -8.834531679258234)","1300200.0","(-70.74086888429373, 7.84636847527473)","(-70.74086888429373, 7.84636847527473)","1580","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","3509.5222","94285.66","3509.5222","94285.66","Blue","0","1"
"487","5146","Red","1227600.0","(-68.1882852082316, -11.655691964285722)","1910","(2.4418163800207537, -2.028974931318686)","1301340.0","(-68.1882852082316, -11.655691964285722)","(-68.1882852082316, -11.655691964285722)","1910","Air","airToGroundBomb","Air_Force","[AerialBomb]","9759.136","313686.5","9759.136","313686.5","Red","1","0"
"518","1556","Blue","1252620.0","(-61.11067199707031, 36.632381439208984)","313","(-10.629282520449294, 32.6588899381868)","1304040.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToAirAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","5699.7505","265988.38","5699.7505","265988.38","Unknown","Unknown","Unknown"
"602","1303","Blue","1274400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-51.52265181487303, -8.834531679258234)","1304460.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4222.1953","93826.56","4222.1953","93826.56","Blue","0","1"
"473","5265","Red","1290960.0","(-92.32390817188835, 26.666101476648365)","1415","(-89.13849639892578, 25.971351623535156)","1306200.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialReconAir]","401.27167","12767.734","401.27167","12767.734","Blue","0","1"
"473","4967","Red","1290960.0","(-100.29363282680686, 24.26119290865384)","2069","(-89.13849639892578, 25.971351623535156)","1306200.0","(-100.29363282680686, 24.26119290865384)","(-100.29363282680686, 24.26119290865384)","2069","Air","airToAirAttack","Air_Force","[AerialAttackAir]","1408.166","41071.52","1408.166","41071.52","Blue","0","1"
"531","2016","Blue","1245600.0","(-61.11067199707031, 36.632381439208984)","313","(-93.1623564068032, 2.420254550137358)","1308060.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6244.927","195154.02","6244.927","195154.02","Blue","0","1"
"531","2040","Blue","1245600.0","(-30.24069595336914, 39.06021499633789)","803","(-93.1623564068032, 2.420254550137358)","1308060.0","(-30.240695055930303, 39.06021419986263)","(-30.240695055930303, 39.06021419986263)","803","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","9352.453","165616.38","9352.453","165616.38","Blue","0","1"
"510","1998","Blue","1238400.0","(-11.197175025939941, 32.808937072753906)","1366","(-86.75797225994995, -5.481584821428569)","1310880.0","(-11.197175491774516, 32.808937156593416)","(-11.197175491774516, 32.808937156593416)","1366","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","11190.3125","139878.94","11190.3125","139878.94","Blue","0","1"
"510","1916","Blue","1238400.0","(-61.11067199707031, 36.632381439208984)","313","(-86.75797225994995, -5.481584821428569)","1310880.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6696.942","139936.1","6696.942","139936.1","Blue","0","1"
"583","4803","Red","1263600.0","(-88.85566213107374, 27.253670157967036)","1391","(-53.62344699720059, 18.61218599120636)","1313280.0","(-88.85566213107374, 27.253670157967036)","(-88.85566213107374, 27.253670157967036)","1391","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","4623.285","57791.08","4623.285","57791.08","Red","1","0"
"583","4990","Red","1263600.0","(-57.29751968383789, -3.4832534790039062)","2158","(-53.62344699720059, 18.61218599120636)","1313280.0","(-57.297519762544255, -3.4832535628434016)","(-57.297519762544255, -3.4832535628434016)","2158","Air","airToGroundAttack","Air_Force","[AerialReconGround]","3094.0703","206271.39","3094.0703","206271.39","Red","1","0"
"583","4931","Red","1263600.0","(-68.18828582763672, -11.655692100524902)","1910","(-53.62344699720059, 18.61218599120636)","1313280.0","(-68.1882852082316, -11.655691964285722)","(-68.1882852082316, -11.655691964285722)","1910","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","4630.0264","144688.36","4630.0264","144688.36","Red","1","0"
"605","5290","Red","1295160.0","(-92.32390594482422, 26.666101455688477)","1415","(-93.4105224609375, 18.606464385986328)","1317300.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","1112.2501","23241.047","1112.2501","23241.047","Blue","0","1"
"605","5296","Red","1295160.0","(-92.32390817188835, 26.666101476648365)","1415","(-93.4105224609375, 18.606464385986328)","1317300.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialReconAir]","1112.2501","35389.773","1112.2501","35389.773","Blue","0","1"
"579","2097","Blue","1263600.0","(-72.79486846923828, 53.50567626953125)","1152","(-92.32390817188835, 26.666101476648365)","1319280.0","(-72.79486560134599, 53.50567694024727)","(-72.79486560134599, 53.50567694024727)","1152","Air","airToGroundAttack","Air_Force","[AerialAttackGround, AerialAttackGroundMissile, AerialAttackAir, AerialAttackWater]","4213.8423","123028.01","4213.8423","123028.01","Red","1","0"
"632","4982","Red","1299780.0","(-95.410888671875, 1.065816044807434)","2138","(-95.33631615492614, 3.355350703983504)","1319340.0","(-95.41089066887437, 1.0658160199175768)","(-95.41089066887437, 1.0658160199175768)","2138","Air","airToAirAttack","Air_Force","[AerialReconAir]","316.5394","5755.2617","316.5394","5755.2617","Red","1","0"
"632","4911","Red","1299780.0","(-95.07300567626953, 24.442886352539062)","1812","(-95.33631615492614, 3.355350703983504)","1319340.0","(-95.07300885281558, 24.442886026107217)","(-95.07300885281558, 24.442886026107217)","1812","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","2914.315","78295.016","2914.315","78295.016","Red","1","0"
"527","5129","Red","1242000.0","(-101.53600311279297, 0.8509267568588257)","1841","(-34.90242839892869, 27.0472184065934)","1320420.0","(-101.53600566032496, 0.8509267709714976)","(-101.53600566032496, 0.8509267709714976)","1841","Air","airToGroundBomb","Air_Force","[AerialBomb]","9521.313","618885.4","9521.313","618885.4","Red","1","0"
"598","4935","Red","1270800.0","(-63.037933349609375, -9.981423377990723)","1921","(-39.96101379394531, -9.935514450073242)","1321560.0","(-63.03793321175681, -9.981423849587912)","(-63.03793321175681, -9.981423849587912)","1921","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","3140.3523","104678.43","3140.3523","104678.43","Blue","0","1"
"598","4879","Red","1270800.0","(-55.55731201171875, -8.365535736083984)","1694","(-39.96101379394531, -9.935514450073242)","1321560.0","(-55.55731127106796, -8.365535703672805)","(-55.55731127106796, -8.365535703672805)","1694","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","2138.5784","18177.916","2138.5784","18177.916","Blue","0","1"
"665","1283","Blue","1303200.0","(-49.599552154541016, 7.2935590744018555)","545","(-60.24897805546679, 1.4578167856868163)","1321740.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1673.726","44632.688","1673.726","44632.688","Blue","0","1"
"448","2027","Blue","1216800.0","(2.4418163299560547, -2.028975009918213)","947","(-95.00202178955078, 3.094663381576538)","1323540.0","(2.4418163800207537, -2.028974931318686)","(2.4418163800207537, -2.028974931318686)","947","Air","airToGroundBomb","Air_Force","[AerialBomb]","13525.318","1082025.5","13525.318","1082025.5","Blue","0","1"
"594","2004","Blue","1270800.0","(-16.190073013305664, 33.29222869873047)","481","(-69.71255608289586, 3.1155455872252844)","1326060.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8050.7847","176110.92","8050.7847","176110.92","Blue","0","1"
"594","2036","Blue","1270800.0","(-30.24069595336914, 39.06021499633789)","803","(-69.71255608289586, 3.1155455872252844)","1326060.0","(-30.240695055930303, 39.06021419986263)","(-30.240695055930303, 39.06021419986263)","803","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","7012.422","198859.69","7012.422","198859.69","Blue","0","1"
"517","5136","Red","1238400.0","(-86.75797225994995, -5.481584821428569)","1885","(-10.629282520449294, 32.6588899381868)","1329120.0","(-86.75797225994995, -5.481584821428569)","(-86.75797225994995, -5.481584821428569)","1885","Air","airToGroundBomb","Air_Force","[AerialBomb]","11250.3545","975030.7","11250.3545","975030.7","Blue","0","1"
"631","1240","Blue","1288800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-95.33631615492614, 3.355350703983504)","1330320.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6748.5435","149967.62","6748.5435","149967.62","Red","1","0"
