cuvgID,name,team,forces,cuvgFunctions,vehicleCount
"250","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Forward_Company_(Combined-Arms_Battalion_-_Armor)_b_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"252","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Forward_Company_(Brigade_Engineer_Battalion)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","40"
"254","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Forward_Company_(Combined-Arms_Battalion_-_Armor)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"256","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Medical_Company_Land","Blue","Army","[GroundTransport, GroundRescue]","32"
"258","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Field_Maintenance_Company_Land","Blue","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","37"
"260","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Brigade_Support_Battalion.3_Distribution_Company_Land","Blue","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","70"
"263","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Field_Artillery_Battalion.3_Field_Artillery_Battery_a_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","28"
"265","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Field_Artillery_Battalion.3_Field_Artillery_Battery_b_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"267","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_Rotational_Armored_Brigade_Combat_3.3_Field_Artillery_Battalion.3_Field_Artillery_Battery_c_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"270","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_210th_Field_Artillery_Brigade.1_6th_Battalion,_37th_Field_Artillery_Regiment_Land","Blue","Army","[GroundTransport, GroundUtility]","93"
"272","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_210th_Field_Artillery_Brigade.1_1st_Battalion,_38th_Field_Artillery_Regiment_Land","Blue","Army","[GroundTransport, GroundUtility]","93"
"274","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_210th_Field_Artillery_Brigade.1_70th_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply]","416"
"277","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_2nd_Combat_Aviation_Brigade.1_4th_Battalion,_2nd_Combat_Aviation_Brigade_Air","Blue","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","24"
"278","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_2nd_Combat_Aviation_Brigade.1_4th_Battalion,_2nd_Combat_Aviation_Brigade_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply]","68"
"280","blue_2_cocom.1_Army_Pacific.1_8th_Army.1_2nd_Infantry_Division.1_2nd_Combat_Aviation_Brigade.1_602nd_Aviation_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","124"
"285","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_1st_Squadron,_1SBCT_Land","Blue","Army","[GroundTransport, GroundAttack]","69"
"287","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_2nd_Battalion,_1SBCT_Land","Blue","Army","[GroundTransport, GroundAttack]","79"
"289","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_5th_Battalion,_1SBCT_Land","Blue","Army","[GroundTransport, GroundAttack]","79"
"291","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_1st_Battalion,_1SBCT_Land","Blue","Army","[GroundTransport, GroundAttack]","79"
"293","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_1st_Battalion_Field_Artillery_Land","Blue","Army","[GroundTransport]","93"
"295","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_23rd_Brigade_Engineer_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply, GroundAttack]","68"
"297","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_1st_Stryker_Brigade_Combat_Team.1_29th_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","310"
"300","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_2nd_Stryker_Brigade_Combat_Team.1_14th_Brigade_Engineer_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply, GroundAttack]","68"
"302","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_2nd_Stryker_Brigade_Combat_Team.1_2nd_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","310"
"305","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_81st_Stryker_Brigade_Combat_Team.1_1st_Squadron,_82nd_Cavalry_Regiment_Land","Blue","Army","[GroundTransport]","29"
"307","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_81st_Stryker_Brigade_Combat_Team.1_1st_Battalion,_161st_Infantry_Regiment_Land","Blue","Army","[GroundTransport, GroundAttack]","79"
"309","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_81st_Stryker_Brigade_Combat_Team.1_3rd_Battalion,_161st_Infantry_Regiment_Land","Blue","Army","[GroundTransport, GroundAttack]","79"
"311","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_81st_Stryker_Brigade_Combat_Team.1_898th_Brigade_Engineer_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply, GroundAttack]","68"
"313","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_81st_Stryker_Brigade_Combat_Team.1_181st_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","310"
"316","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_16th_Combat_Aviation_Brigade.1_1st_Battalion,_52nd_Aviation_Regiment_Land","Blue","Army","[GroundTransport, GroundResupply]","69"
"318","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_7th_Infantry_Division.1_16th_Combat_Aviation_Brigade.1_46th_Aviation_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","124"
"322","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_2nd_Infantry_Brigade_Combat_Team.1_65th_Brigade_Engineer_Battalion_Land","Blue","Army","[GroundTransport]","107"
"324","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_2nd_Infantry_Brigade_Combat_Team.1_225th_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","227"
"327","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_3rd_Infantry_Brigade_Combat_Team.1_29th_Regiment_Engineer_Brigade_Land","Blue","Army","[GroundTransport]","107"
"329","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_3rd_Infantry_Brigade_Combat_Team.1_325th_Brigade_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","227"
"332","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_1st_Battalion,_25th_Aviation_Regiment_Land","Blue","Army","[GroundTransport, GroundResupply]","69"
"334","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_2nd_Battalion,_25th_Aviation_Regiment_Air","Blue","Army","[AerialTransport]","16"
"335","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_2nd_Battalion,_25th_Aviation_Regiment_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply]","110"
"337","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_3rd_Battalion,_25th_Aviation_Regiment_Air","Blue","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","24"
"338","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_3rd_Battalion,_25th_Aviation_Regiment_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply]","68"
"340","blue_2_cocom.1_Army_Pacific.1_I_Corps.1_25th_Infantry_Division.1_25th_Combat_Aviation_Brigade.1_209th_Aviation_Support_Battalion_Land","Blue","Army","[GroundTransport, GroundResupply]","124"
"347","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Cavalry_Squadron.4_Cavalry_Squadron_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile]","80"
"349","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Cavalry_Squadron.4_HQ_Troop_Cavalry_Land","Blue","Army","[GroundTransport, GroundResupply]","37"
"351","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Cavalry_Squadron.4_Cavalry_Troop_a_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"353","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Cavalry_Squadron.4_Cavalry_Troop_b_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"355","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Cavalry_Squadron.4_Cavalry_Troop_c_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"358","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_a.4_Combined-Arms_Battalion_a_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"360","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_a.4_HQ_Company_a_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"362","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_a.4_Rifle_Company_a_Land","Blue","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"364","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_a.4_Armor_Company_a.a_Land","Blue","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"365","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_a.4_Armor_Company_a.b_Land","Blue","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"368","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_b.4_Combined_Arms_Battalion_(Infantry)_b_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"370","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_b.4_HQ_Company_b_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"372","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_b.4_Rifle_Company_b_Land","Blue","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"374","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_b.4_Armor_Company_b.a_Land","Blue","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"375","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined-Arms_Battalion_b.4_Armor_Company_b.b_Land","Blue","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"378","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined_Arms_Battalion_(Infantry)_c.4_Combined_Arms_Battalion_(Infantry)_c_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","82"
"380","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined_Arms_Battalion_(Infantry)_c.4_HQ_Company_c_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"382","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined_Arms_Battalion_(Infantry)_c.4_Rifle_Company_c.a_Land","Blue","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"383","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined_Arms_Battalion_(Infantry)_c.4_Rifle_Company_c.b_Land","Blue","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"385","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Combined_Arms_Battalion_(Infantry)_c.4_Armor_Company_c_Land","Blue","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"388","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_Brigade_Engineer_Battalion_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttack]","86"
"390","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_HQ_Company_Engineer_Land","Blue","Army","[GroundTransport, GroundUtility]","20"
"392","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_Signal_Company_Land","Blue","Army","[GroundTransport]","20"
"394","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_Military_Intelligence_Company_Land","Blue","Army","[GroundTransport, GroundRecon]","32"
"396","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_Combat_Engineer_Company_a_Land","Blue","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","38"
"398","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Engineer_Battalion.4_Combat_Engineer_Company_b_Land","Blue","Army","[GroundTransport, GroundEngineer, GroundIntel, GroundAttackMissile, GroundAttack]","36"
"401","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Brigade_Support_Battalion_Vehicles_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply]","296"
"403","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Field_Artillery_Battalion)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","56"
"405","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Cavalry_Squadron)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundRescue]","29"
"407","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Combined-Arms_Battalion_-_Infantry)_a_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"409","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Combined-Arms_Battalion_-_Armor)_b_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"411","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Brigade_Engineer_Battalion)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","40"
"413","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Forward_Company_(Combined-Arms_Battalion_-_Armor)_Land","Blue","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"415","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_HQ_Company_Support_Land","Blue","Army","[GroundTransport]","21"
"417","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Medical_Company_Land","Blue","Army","[GroundTransport, GroundRescue]","32"
"419","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Field_Maintenance_Company_Land","Blue","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","37"
"421","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Brigade_Support_Battalion.4_Distribution_Company_Land","Blue","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","70"
"424","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Field_Artillery_Battalion.4_Field_Artillery_Battalion_Vehicles_Land","Blue","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","129"
"426","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Field_Artillery_Battalion.4_HQ_Battery_Artillery_Land","Blue","Army","[GroundTransport, GroundUtility, GroundAttackMissile, GroundRescue]","96"
"428","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Field_Artillery_Battalion.4_Field_Artillery_Battery_a_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","28"
"430","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Field_Artillery_Battalion.4_Field_Artillery_Battery_b_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"432","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_1.4_Field_Artillery_Battalion.4_Field_Artillery_Battery_c_Land","Blue","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"436","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Cavalry_Squadron.5_Cavalry_Squadron_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile]","80"
"438","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Cavalry_Squadron.5_HQ_Troop_Cavalry_Land","Blue","Army","[GroundTransport, GroundResupply]","37"
"440","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Cavalry_Squadron.5_Cavalry_Troop_a_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"442","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Cavalry_Squadron.5_Cavalry_Troop_b_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"444","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Cavalry_Squadron.5_Cavalry_Troop_c_Land","Blue","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"447","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Combined-Arms_Battalion_a.5_Combined-Arms_Battalion_a_Vehicles_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"449","blue_3_cocom.2_Army_Pacific.2_8th_Army.2_2nd_Infantry_Division.2_Rotational_Armored_Brigade_Combat_2.5_Combined-Arms_Battalion_a.5_HQ_Company_a_Land","Blue","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
